MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2017 The MathWorks, Inc.
                   R2017b (9.3.0.713579) 64-bit (glnxa64)
                             September 14, 2017
时间已过 80.135756 秒。
时间已过 78.792424 秒。
时间已过 80.002106 秒。
时间已过 78.894400 秒。
时间已过 78.708385 秒。
时间已过 78.362778 秒。
时间已过 78.817997 秒。
时间已过 78.681139 秒。
时间已过 79.593793 秒。
时间已过 78.843357 秒。
时间已过 79.426158 秒。
时间已过 78.553449 秒。
时间已过 79.389696 秒。
时间已过 79.535096 秒。
时间已过 78.933287 秒。
时间已过 78.911014 秒。
时间已过 78.741057 秒。
时间已过 80.949421 秒。
时间已过 79.392660 秒。
时间已过 79.849642 秒。
时间已过 79.266236 秒。
时间已过 78.971492 秒。
时间已过 79.173159 秒。
时间已过 79.174347 秒。
时间已过 79.485860 秒。
时间已过 79.179988 秒。
时间已过 79.024769 秒。
时间已过 78.547626 秒。
时间已过 79.473867 秒。
时间已过 79.001142 秒。
时间已过 80.030304 秒。
时间已过 79.398550 秒。
时间已过 79.190121 秒。
时间已过 79.372488 秒。
时间已过 79.015907 秒。
时间已过 79.010337 秒。
时间已过 78.463276 秒。
时间已过 79.557491 秒。
时间已过 80.796124 秒。
时间已过 79.002942 秒。
时间已过 79.500077 秒。
时间已过 79.444858 秒。
时间已过 78.963251 秒。
时间已过 79.525136 秒。
时间已过 78.930475 秒。
时间已过 78.579178 秒。
时间已过 79.043756 秒。
时间已过 79.150082 秒。
时间已过 79.331524 秒。
时间已过 79.231875 秒。
时间已过 79.465293 秒。
时间已过 78.685818 秒。
时间已过 79.934162 秒。
时间已过 79.863792 秒。
时间已过 79.334697 秒。
时间已过 78.550647 秒。
时间已过 79.240484 秒。
时间已过 79.092947 秒。
时间已过 78.841774 秒。
时间已过 79.009765 秒。
时间已过 79.501393 秒。
时间已过 78.854948 秒。
时间已过 79.213729 秒。
时间已过 78.432252 秒。
时间已过 79.270383 秒。
时间已过 83.634675 秒。
时间已过 79.003853 秒。
时间已过 78.885291 秒。
时间已过 78.918457 秒。
时间已过 79.122220 秒。
时间已过 78.586501 秒。
时间已过 79.266518 秒。
时间已过 78.924656 秒。
时间已过 78.767999 秒。
时间已过 78.937558 秒。
时间已过 80.129946 秒。
时间已过 79.652152 秒。
时间已过 79.150518 秒。
时间已过 78.992230 秒。
时间已过 78.559483 秒。
时间已过 78.552208 秒。
时间已过 78.738273 秒。
时间已过 84.632854 秒。
    15        2020          1462.7         5.8e+05        10000     0.00630751
时间已过 78.869650 秒。
时间已过 78.775955 秒。
时间已过 78.258741 秒。
时间已过 78.903817 秒。
时间已过 79.286207 秒。
时间已过 78.998055 秒。
时间已过 78.639953 秒。
时间已过 79.505038 秒。
时间已过 79.028985 秒。
时间已过 79.374837 秒。
时间已过 79.048217 秒。
时间已过 79.222659 秒。
时间已过 79.479043 秒。
时间已过 78.510390 秒。
时间已过 78.640866 秒。
时间已过 78.651131 秒。
时间已过 78.999725 秒。
时间已过 80.122221 秒。
时间已过 78.776311 秒。
时间已过 78.267934 秒。
时间已过 79.815246 秒。
时间已过 79.186909 秒。
时间已过 78.660023 秒。
时间已过 78.763369 秒。
时间已过 79.115797 秒。
时间已过 80.073864 秒。
时间已过 79.826685 秒。
时间已过 78.478763 秒。
时间已过 78.847038 秒。
时间已过 80.116164 秒。
时间已过 78.941450 秒。
时间已过 79.374269 秒。
时间已过 79.173748 秒。
时间已过 79.158898 秒。
时间已过 84.758237 秒。
时间已过 78.733309 秒。
时间已过 79.088540 秒。
时间已过 78.873353 秒。
时间已过 79.046238 秒。
时间已过 79.053808 秒。
时间已过 78.742752 秒。
时间已过 79.197271 秒。
时间已过 80.124117 秒。
时间已过 79.155207 秒。
时间已过 79.011709 秒。
时间已过 79.181590 秒。
时间已过 79.263582 秒。
时间已过 78.919974 秒。
时间已过 78.526706 秒。
时间已过 79.704842 秒。
时间已过 81.065599 秒。
时间已过 78.598596 秒。
时间已过 78.999625 秒。
时间已过 80.289082 秒。
时间已过 78.880186 秒。
时间已过 79.342094 秒。
时间已过 79.241670 秒。
时间已过 78.426639 秒。
时间已过 79.090407 秒。
时间已过 79.012919 秒。
时间已过 79.139790 秒。
时间已过 79.537416 秒。
时间已过 79.000060 秒。
时间已过 84.104783 秒。
时间已过 80.472054 秒。
时间已过 79.351915 秒。
时间已过 78.591723 秒。
时间已过 86.015651 秒。
时间已过 79.045981 秒。
时间已过 79.182808 秒。
时间已过 78.793374 秒。
时间已过 79.154701 秒。
时间已过 78.775578 秒。
时间已过 79.852888 秒。
时间已过 79.896965 秒。
时间已过 79.032668 秒。
时间已过 79.306459 秒。
时间已过 79.656701 秒。
时间已过 78.942814 秒。
时间已过 80.301682 秒。
时间已过 79.699345 秒。
时间已过 79.683537 秒。
时间已过 78.529225 秒。
时间已过 78.592400 秒。
时间已过 79.514738 秒。
时间已过 78.722078 秒。
时间已过 79.563202 秒。
时间已过 79.065442 秒。
时间已过 79.295607 秒。
时间已过 78.580484 秒。
时间已过 78.467501 秒。
时间已过 79.856717 秒。
时间已过 79.656229 秒。
时间已过 78.383869 秒。
时间已过 78.764743 秒。
时间已过 79.055266 秒。
时间已过 78.833763 秒。
时间已过 79.133769 秒。
时间已过 78.434314 秒。
时间已过 83.526034 秒。
时间已过 80.236460 秒。
时间已过 79.040951 秒。
时间已过 79.245501 秒。
时间已过 78.609612 秒。
时间已过 79.218513 秒。
时间已过 79.473828 秒。
时间已过 78.521097 秒。
时间已过 78.743914 秒。
时间已过 79.063078 秒。
时间已过 78.847176 秒。
时间已过 79.527728 秒。
时间已过 78.574371 秒。
时间已过 78.633401 秒。
时间已过 79.071139 秒。
时间已过 78.873021 秒。
时间已过 79.476867 秒。
时间已过 80.112862 秒。
时间已过 78.500209 秒。
时间已过 78.928979 秒。
时间已过 78.802277 秒。
时间已过 79.292172 秒。
时间已过 78.978578 秒。
时间已过 79.570003 秒。
时间已过 79.047265 秒。
时间已过 79.855041 秒。
    16        2145         1448.34        1.49e+05         1000      0.0133814
时间已过 79.396296 秒。
时间已过 78.789722 秒。
时间已过 79.195893 秒。
时间已过 78.728511 秒。
时间已过 78.936566 秒。
时间已过 79.076199 秒。
时间已过 78.465580 秒。
时间已过 78.690715 秒。
时间已过 79.244987 秒。
时间已过 79.063949 秒。
时间已过 79.464364 秒。
时间已过 79.679574 秒。
时间已过 79.183530 秒。
时间已过 79.121261 秒。
时间已过 79.017086 秒。
时间已过 78.489784 秒。
时间已过 79.265690 秒。
时间已过 78.739533 秒。
时间已过 79.060876 秒。
时间已过 79.214808 秒。
时间已过 79.176515 秒。
时间已过 78.850706 秒。
时间已过 78.685060 秒。
时间已过 79.901079 秒。
时间已过 79.684571 秒。
时间已过 79.078102 秒。
时间已过 78.255512 秒。
时间已过 79.555131 秒。
时间已过 79.702327 秒。
时间已过 79.392712 秒。
时间已过 78.964989 秒。
时间已过 79.163136 秒。
时间已过 79.307328 秒。
时间已过 79.052014 秒。
时间已过 80.937929 秒。
时间已过 79.227915 秒。
时间已过 78.941013 秒。
时间已过 78.920035 秒。
时间已过 80.254741 秒。
时间已过 79.522598 秒。
时间已过 79.827786 秒。
时间已过 78.900593 秒。
时间已过 79.441815 秒。
时间已过 79.340497 秒。
时间已过 79.557155 秒。
时间已过 79.284692 秒。
时间已过 78.622177 秒。
时间已过 78.904098 秒。
时间已过 80.103217 秒。
时间已过 78.862231 秒。
时间已过 78.645435 秒。
时间已过 79.586963 秒。
时间已过 79.197352 秒。
时间已过 78.766334 秒。
时间已过 79.525705 秒。
时间已过 79.930946 秒。
时间已过 78.915793 秒。
时间已过 78.526391 秒。
时间已过 79.481445 秒。
时间已过 79.809647 秒。
时间已过 78.998040 秒。
时间已过 79.055293 秒。
时间已过 79.252363 秒。
时间已过 79.030496 秒。
时间已过 78.818697 秒。
时间已过 79.081625 秒。
时间已过 79.228206 秒。
时间已过 78.506276 秒。
时间已过 78.589396 秒。
时间已过 78.529975 秒。
时间已过 78.784905 秒。
时间已过 78.771484 秒。
时间已过 79.123004 秒。
时间已过 79.910232 秒。
时间已过 79.674824 秒。
时间已过 78.832595 秒。
时间已过 78.875665 秒。
时间已过 78.458406 秒。
时间已过 79.458032 秒。
时间已过 79.202957 秒。
时间已过 78.993993 秒。
时间已过 79.336455 秒。
时间已过 78.778990 秒。
时间已过 79.616577 秒。
时间已过 79.382985 秒。
时间已过 79.016287 秒。
时间已过 79.184738 秒。
时间已过 78.912852 秒。
时间已过 78.901915 秒。
时间已过 79.447990 秒。
时间已过 79.060231 秒。
时间已过 78.811410 秒。
时间已过 79.317584 秒。
时间已过 79.256761 秒。
时间已过 79.463273 秒。
时间已过 79.520148 秒。
时间已过 79.123785 秒。
时间已过 78.868865 秒。
时间已过 78.988087 秒。
时间已过 79.028442 秒。
时间已过 79.012975 秒。
时间已过 78.790656 秒。
时间已过 79.026603 秒。
时间已过 79.003106 秒。
时间已过 79.594250 秒。
时间已过 79.574765 秒。
时间已过 79.585556 秒。
时间已过 79.048049 秒。
时间已过 78.602972 秒。
时间已过 78.536417 秒。
时间已过 79.031976 秒。
时间已过 78.690240 秒。
时间已过 78.644470 秒。
时间已过 78.601664 秒。
时间已过 79.072860 秒。
时间已过 78.564183 秒。
时间已过 79.604127 秒。
时间已过 79.787226 秒。
时间已过 79.628516 秒。
时间已过 79.228026 秒。
时间已过 79.620350 秒。
时间已过 79.219066 秒。
时间已过 78.785652 秒。
时间已过 78.546887 秒。
时间已过 78.936767 秒。
    17        2270         1429.26        2.05e+05          100      0.0159832
时间已过 79.360395 秒。
时间已过 78.496554 秒。
时间已过 79.578887 秒。
时间已过 78.929048 秒。
时间已过 79.030479 秒。
时间已过 79.100096 秒。
时间已过 79.698804 秒。
时间已过 78.799020 秒。
时间已过 79.220654 秒。
时间已过 79.591241 秒。
时间已过 79.230685 秒。
时间已过 80.633438 秒。
时间已过 79.465014 秒。
时间已过 78.824309 秒。
时间已过 79.642044 秒。
时间已过 79.422415 秒。
时间已过 79.904986 秒。
时间已过 78.899366 秒。
时间已过 78.770677 秒。
时间已过 80.131430 秒。
时间已过 79.280267 秒。
时间已过 79.078078 秒。
时间已过 78.996555 秒。
时间已过 78.450954 秒。
时间已过 78.372598 秒。
时间已过 79.257539 秒。
时间已过 78.518211 秒。
时间已过 79.417419 秒。
时间已过 79.048802 秒。
时间已过 79.284275 秒。
时间已过 78.763121 秒。
时间已过 79.712604 秒。
时间已过 79.125277 秒。
时间已过 79.260414 秒。
时间已过 78.570230 秒。
时间已过 78.534369 秒。
时间已过 80.277556 秒。
时间已过 78.697468 秒。
时间已过 78.766053 秒。
时间已过 79.088058 秒。
时间已过 78.794899 秒。
时间已过 78.754538 秒。
时间已过 78.866742 秒。
时间已过 79.069678 秒。
时间已过 78.901662 秒。
时间已过 79.628764 秒。
时间已过 78.931973 秒。
时间已过 78.722826 秒。
时间已过 79.115405 秒。
时间已过 79.460506 秒。
时间已过 78.563138 秒。
时间已过 79.040983 秒。
时间已过 79.123143 秒。
时间已过 79.283214 秒。
时间已过 78.878172 秒。
时间已过 79.188317 秒。
时间已过 79.019890 秒。
时间已过 79.293844 秒。
时间已过 79.146624 秒。
时间已过 79.239430 秒。
时间已过 79.478231 秒。
时间已过 79.206565 秒。
时间已过 79.147233 秒。
时间已过 78.892569 秒。
时间已过 78.946584 秒。
时间已过 78.937481 秒。
时间已过 79.345465 秒。
时间已过 78.893089 秒。
时间已过 79.083218 秒。
时间已过 78.642524 秒。
时间已过 81.020892 秒。
时间已过 78.922310 秒。
时间已过 80.251331 秒。
时间已过 79.269772 秒。
时间已过 78.967514 秒。
时间已过 79.653074 秒。
时间已过 78.775199 秒。
时间已过 79.628120 秒。
时间已过 78.476100 秒。
时间已过 79.053021 秒。
时间已过 79.069503 秒。
时间已过 79.102685 秒。
时间已过 79.166414 秒。
时间已过 79.334745 秒。
时间已过 78.878451 秒。
时间已过 78.486413 秒。
时间已过 79.228071 秒。
时间已过 79.957249 秒。
时间已过 78.793307 秒。
时间已过 78.904555 秒。
时间已过 78.844810 秒。
时间已过 79.158937 秒。
时间已过 79.252761 秒。
时间已过 78.529884 秒。
时间已过 79.192922 秒。
时间已过 79.089654 秒。
时间已过 80.402512 秒。
时间已过 79.260879 秒。
时间已过 78.900257 秒。
时间已过 79.652121 秒。
时间已过 79.001453 秒。
时间已过 79.821310 秒。
时间已过 79.511298 秒。
时间已过 79.065560 秒。
时间已过 79.005007 秒。
时间已过 79.871854 秒。
时间已过 78.862736 秒。
时间已过 79.781151 秒。
时间已过 78.496813 秒。
时间已过 79.891538 秒。
时间已过 79.100448 秒。
时间已过 79.348755 秒。
时间已过 79.273689 秒。
时间已过 78.793189 秒。
时间已过 78.838251 秒。
时间已过 78.732602 秒。
时间已过 79.329280 秒。
时间已过 79.144505 秒。
时间已过 79.111035 秒。
时间已过 79.013573 秒。
时间已过 78.913207 秒。
时间已过 78.826906 秒。
时间已过 85.708869 秒。
时间已过 78.990705 秒。
时间已过 79.117349 秒。
    18        2395         1409.23        7.86e+05           10      0.0110708
时间已过 79.003558 秒。
时间已过 78.636907 秒。
时间已过 79.454481 秒。
时间已过 78.878760 秒。
时间已过 80.559126 秒。
时间已过 79.274381 秒。
时间已过 79.022547 秒。
时间已过 78.662470 秒。
时间已过 79.529902 秒。
时间已过 78.994964 秒。
时间已过 79.137724 秒。
时间已过 79.119318 秒。
时间已过 83.452875 秒。
时间已过 79.247580 秒。
时间已过 78.825892 秒。
时间已过 78.828182 秒。
时间已过 79.177452 秒。
时间已过 78.757238 秒。
时间已过 78.588883 秒。
时间已过 79.049663 秒。
时间已过 78.919379 秒。
时间已过 79.375950 秒。
时间已过 79.028131 秒。
时间已过 79.712839 秒。
时间已过 78.872519 秒。
时间已过 79.402766 秒。
时间已过 79.404670 秒。
时间已过 79.091650 秒。
时间已过 79.055716 秒。
时间已过 80.014466 秒。
时间已过 79.139941 秒。
时间已过 79.102020 秒。
时间已过 79.071980 秒。
时间已过 78.839290 秒。
时间已过 78.622893 秒。
时间已过 80.080128 秒。
时间已过 78.602152 秒。
时间已过 79.856332 秒。
时间已过 78.995381 秒。
时间已过 80.205520 秒。
时间已过 79.040567 秒。
时间已过 79.105046 秒。
时间已过 79.529156 秒。
时间已过 79.039841 秒。
时间已过 78.688681 秒。
时间已过 80.123919 秒。
时间已过 80.411530 秒。
时间已过 79.029492 秒。
时间已过 79.058129 秒。
时间已过 79.202977 秒。
时间已过 79.044763 秒。
时间已过 79.127226 秒。
时间已过 79.294543 秒。
时间已过 79.621446 秒。
时间已过 79.153467 秒。
时间已过 79.932660 秒。
时间已过 79.143199 秒。
时间已过 80.159107 秒。
时间已过 78.525886 秒。
时间已过 79.330813 秒。
时间已过 79.087699 秒。
时间已过 79.490712 秒。
时间已过 79.532758 秒。
时间已过 78.776090 秒。
时间已过 79.029691 秒。
时间已过 78.942213 秒。
时间已过 79.104810 秒。
时间已过 79.307474 秒。
时间已过 79.982060 秒。
时间已过 78.806473 秒。
时间已过 78.887224 秒。
时间已过 80.137216 秒。
时间已过 79.294695 秒。
时间已过 78.998052 秒。
时间已过 79.486616 秒。
时间已过 78.845134 秒。
时间已过 78.328785 秒。
时间已过 79.061608 秒。
时间已过 79.174614 秒。
时间已过 79.028796 秒。
时间已过 79.467661 秒。
时间已过 79.284310 秒。
时间已过 79.390463 秒。
时间已过 79.484713 秒。
时间已过 79.951804 秒。
时间已过 78.559291 秒。
时间已过 79.546238 秒。
时间已过 79.053502 秒。
时间已过 79.365926 秒。
时间已过 79.314488 秒。
时间已过 79.107405 秒。
时间已过 79.303017 秒。
时间已过 78.939833 秒。
时间已过 79.820559 秒。
时间已过 79.696353 秒。
时间已过 79.290515 秒。
时间已过 79.003876 秒。
时间已过 78.910320 秒。
时间已过 79.713606 秒。
时间已过 79.005107 秒。
时间已过 79.735594 秒。
时间已过 78.821191 秒。
时间已过 79.040291 秒。
时间已过 78.744070 秒。
时间已过 79.748766 秒。
时间已过 78.757622 秒。
时间已过 78.277565 秒。
时间已过 79.049952 秒。
时间已过 78.921678 秒。
时间已过 78.816521 秒。
时间已过 78.795065 秒。
时间已过 78.615132 秒。
时间已过 78.690425 秒。
时间已过 79.337843 秒。
时间已过 78.915731 秒。
时间已过 78.818940 秒。
时间已过 79.472373 秒。
时间已过 79.712347 秒。
时间已过 79.057069 秒。
时间已过 79.429272 秒。
时间已过 78.760556 秒。
时间已过 79.296927 秒。
时间已过 78.687486 秒。
时间已过 78.827643 秒。
时间已过 79.836885 秒。
    19        2520         1394.14        2.13e+05            1      0.0172643
时间已过 80.245603 秒。
时间已过 79.534461 秒。
时间已过 78.980595 秒。
时间已过 78.683715 秒。
时间已过 78.677041 秒。
时间已过 79.239739 秒。
时间已过 78.629754 秒。
时间已过 78.638631 秒。
时间已过 78.581819 秒。
时间已过 79.241910 秒。
时间已过 78.861720 秒。
时间已过 79.538460 秒。
时间已过 78.737935 秒。
时间已过 78.511118 秒。
时间已过 78.791407 秒。
时间已过 79.700680 秒。
时间已过 79.011807 秒。
时间已过 79.467339 秒。
时间已过 79.110549 秒。
时间已过 78.916074 秒。
时间已过 78.855854 秒。
时间已过 79.291069 秒。
时间已过 78.541175 秒。
时间已过 78.816590 秒。
时间已过 78.526295 秒。
时间已过 79.788526 秒。
时间已过 78.513609 秒。
时间已过 79.584659 秒。
时间已过 80.251941 秒。
时间已过 78.854043 秒。
时间已过 78.559842 秒。
时间已过 79.930007 秒。
时间已过 78.500764 秒。
时间已过 78.588334 秒。
时间已过 80.160789 秒。
时间已过 78.621675 秒。
时间已过 79.180837 秒。
时间已过 78.520409 秒。
时间已过 78.980321 秒。
时间已过 78.636705 秒。
时间已过 79.595563 秒。
时间已过 78.552251 秒。
时间已过 78.786930 秒。
时间已过 79.323729 秒。
时间已过 78.637607 秒。
时间已过 78.727495 秒。
时间已过 79.035729 秒。
时间已过 79.330795 秒。
时间已过 79.219744 秒。
时间已过 79.482689 秒。
时间已过 78.749678 秒。
时间已过 78.812760 秒。
时间已过 79.745262 秒。
时间已过 79.096136 秒。
时间已过 78.755607 秒。
时间已过 79.201815 秒。
时间已过 80.412874 秒。
时间已过 80.364735 秒。
时间已过 78.899735 秒。
时间已过 79.479919 秒。
时间已过 79.146430 秒。
时间已过 79.423058 秒。
时间已过 79.724954 秒。
时间已过 78.711890 秒。
时间已过 79.577926 秒。
时间已过 78.816501 秒。
时间已过 80.102517 秒。
时间已过 80.911396 秒。
时间已过 79.680226 秒。
时间已过 78.678188 秒。
时间已过 79.060623 秒。
时间已过 78.884946 秒。
时间已过 79.558136 秒。
时间已过 79.589201 秒。
时间已过 79.469078 秒。
时间已过 79.987094 秒。
时间已过 79.168437 秒。
时间已过 79.291982 秒。
时间已过 78.897486 秒。
时间已过 78.943378 秒。
时间已过 78.689417 秒。
时间已过 79.341195 秒。
时间已过 79.930380 秒。
时间已过 79.135303 秒。
时间已过 79.587950 秒。
时间已过 78.820753 秒。
时间已过 78.435084 秒。
时间已过 79.244074 秒。
时间已过 79.271786 秒。
时间已过 79.614534 秒。
时间已过 79.568759 秒。
时间已过 78.937770 秒。
时间已过 78.896627 秒。
时间已过 78.984564 秒。
时间已过 79.596874 秒。
时间已过 78.962569 秒。
时间已过 79.068808 秒。
时间已过 79.404971 秒。
时间已过 79.601417 秒。
时间已过 79.298183 秒。
时间已过 79.322921 秒。
时间已过 79.603097 秒。
时间已过 78.794268 秒。
时间已过 79.312418 秒。
时间已过 79.527453 秒。
时间已过 79.344259 秒。
时间已过 80.190729 秒。
时间已过 79.006098 秒。
时间已过 79.341371 秒。
时间已过 78.705588 秒。
时间已过 78.949634 秒。
时间已过 79.134242 秒。
时间已过 79.399377 秒。
时间已过 80.027010 秒。
时间已过 79.244760 秒。
时间已过 78.284848 秒。
时间已过 80.158649 秒。
时间已过 79.012095 秒。
时间已过 79.238417 秒。
时间已过 80.074416 秒。
时间已过 79.646547 秒。
时间已过 78.465342 秒。
时间已过 78.847502 秒。
时间已过 79.323038 秒。
时间已过 79.195056 秒。
    20        2645         1386.84        1.81e+06          0.1      0.0150377
时间已过 78.771862 秒。
时间已过 78.682202 秒。
时间已过 79.031934 秒。
时间已过 79.519326 秒。
时间已过 79.830184 秒。
时间已过 78.740172 秒。
时间已过 79.331576 秒。
时间已过 80.111095 秒。
时间已过 83.797241 秒。
时间已过 78.792874 秒。
时间已过 79.225365 秒。
时间已过 78.995507 秒。
时间已过 80.596463 秒。
时间已过 79.270717 秒。
时间已过 79.337023 秒。
时间已过 78.865051 秒。
时间已过 78.662821 秒。
时间已过 78.954173 秒。
时间已过 79.192546 秒。
时间已过 78.865168 秒。
时间已过 79.284071 秒。
时间已过 79.295755 秒。
时间已过 79.129269 秒。
时间已过 78.830711 秒。
时间已过 78.890225 秒。
时间已过 79.245324 秒。
时间已过 79.294249 秒。
时间已过 79.344603 秒。
时间已过 78.898696 秒。
时间已过 79.238841 秒。
时间已过 79.276729 秒。
时间已过 78.634651 秒。
时间已过 79.047180 秒。
时间已过 78.821593 秒。
时间已过 79.615975 秒。
时间已过 78.790433 秒。
时间已过 79.257971 秒。
时间已过 78.867991 秒。
时间已过 79.266681 秒。
时间已过 79.721249 秒。
时间已过 80.225108 秒。
时间已过 78.902636 秒。
时间已过 78.732656 秒。
时间已过 78.954248 秒。
时间已过 79.932939 秒。
时间已过 78.859706 秒。
时间已过 79.282400 秒。
时间已过 79.429605 秒。
时间已过 79.916025 秒。
时间已过 79.583156 秒。
时间已过 78.612275 秒。
时间已过 80.529054 秒。
时间已过 79.256527 秒。
时间已过 78.928298 秒。
时间已过 79.415783 秒。
时间已过 79.714857 秒。
时间已过 79.527488 秒。
时间已过 79.469269 秒。
时间已过 80.383657 秒。
时间已过 79.441886 秒。
时间已过 79.403894 秒。
时间已过 79.379187 秒。
时间已过 79.268385 秒。
时间已过 78.922643 秒。
时间已过 79.336465 秒。
时间已过 78.630451 秒。
时间已过 79.360588 秒。
时间已过 79.001924 秒。
时间已过 79.109841 秒。
时间已过 79.936834 秒。
时间已过 79.194807 秒。
时间已过 79.260957 秒。
时间已过 78.992229 秒。
时间已过 78.524202 秒。
时间已过 78.881240 秒。
时间已过 79.278380 秒。
时间已过 80.505417 秒。
时间已过 79.553013 秒。
时间已过 79.767975 秒。
时间已过 79.386417 秒。
时间已过 79.985642 秒。
时间已过 79.790600 秒。
时间已过 79.529821 秒。
时间已过 79.496177 秒。
时间已过 79.041145 秒。
时间已过 79.067899 秒。
时间已过 79.748480 秒。
时间已过 79.201978 秒。
时间已过 78.803125 秒。
时间已过 80.165877 秒。
时间已过 78.908356 秒。
时间已过 79.986712 秒。
时间已过 78.789507 秒。
时间已过 79.765837 秒。
时间已过 78.512987 秒。
时间已过 79.549619 秒。
时间已过 80.148065 秒。
时间已过 80.047184 秒。
时间已过 79.803143 秒。
时间已过 78.912095 秒。
时间已过 79.062679 秒。
时间已过 79.567808 秒。
时间已过 78.754332 秒。
时间已过 78.433742 秒。
时间已过 78.760100 秒。
时间已过 78.477515 秒。
时间已过 79.621140 秒。
时间已过 80.019402 秒。
时间已过 78.953373 秒。
时间已过 78.721118 秒。
时间已过 79.154734 秒。
时间已过 79.855393 秒。
时间已过 79.042826 秒。
时间已过 79.022123 秒。
时间已过 79.635261 秒。
时间已过 79.548781 秒。
时间已过 79.128905 秒。
时间已过 79.222288 秒。
时间已过 79.065727 秒。
时间已过 79.760300 秒。
时间已过 78.839072 秒。
时间已过 78.712922 秒。
时间已过 79.049265 秒。
时间已过 80.962352 秒。
时间已过 79.385887 秒。
时间已过 78.788828 秒。
时间已过 78.621572 秒。
时间已过 78.934532 秒。
时间已过 79.416063 秒。
时间已过 79.627450 秒。
时间已过 79.215544 秒。
    21        2776         1376.71        1.39e+05       100000     0.00466974
时间已过 79.313619 秒。
时间已过 81.027868 秒。

Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.



map�����Ż������ڲ���Ϊ
   1.0e+03 *

    1.3790         0    0.9497
         0    1.3634    0.5385
         0         0    0.0010

Parallel pool using the 'local' profile is shutting down.
时间已过 62.743047 秒。
Starting parallel pool (parpool) using the 'local' profile ...
connected to 20 workers.
时间已过 3178.688831 秒。
时间已过 3183.567664 秒。
时间已过 3739.137686 秒。
时间已过 3921.502969 秒。
时间已过 4035.929855 秒。
时间已过 4052.673600 秒。
时间已过 4226.177044 秒。
时间已过 4311.642747 秒。
时间已过 4476.410293 秒。
时间已过 4522.208888 秒。
时间已过 4569.531234 秒。
时间已过 4774.453523 秒。
时间已过 4880.422098 秒。
时间已过 5063.825344 秒。
时间已过 5265.346735 秒。
时间已过 5371.344146 秒。
时间已过 5594.581735 秒。
时间已过 5634.565184 秒。
时间已过 6065.820721 秒。
时间已过 6961.805846 秒。
Parallel pool using the 'local' profile is shutting down.
Starting parallel pool (parpool) using the 'local' profile ...
connected to 20 workers.
时间已过 3957.861477 秒。
时间已过 4003.081464 秒。
时间已过 4340.932629 秒。
时间已过 4365.089100 秒。
时间已过 4518.141838 秒。
时间已过 4551.734532 秒。
时间已过 4660.060756 秒。
时间已过 4691.842373 秒。
时间已过 4703.982740 秒。
时间已过 4848.735883 秒。
时间已过 5030.756241 秒。
时间已过 5225.498897 秒。
时间已过 5293.018321 秒。
时间已过 5525.566165 秒。
时间已过 5823.298671 秒。
时间已过 5924.262640 秒。
时间已过 7263.938386 秒。
时间已过 7544.883808 秒。
时间已过 7647.666630 秒。
时间已过 7657.074338 秒。
Parallel pool using the 'local' profile is shutting down.

Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the final change in the sum of squares relative to 
its initial value is less than the default value of the function tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




Local minimum possible.

lsqnonlin stopped because the relative size of the current step is less than
the default value of the step size tolerance.




A =

   1.0e+03 *

   1.379211340402671                   0   0.948801604009348
                   0   1.363661776040884   0.538316096757034
